multiplier,dataset_drift,pct_drifted,amount_pvalue
1.0,True,61.29032258064516,0.05262270805308961
1.2,True,61.29032258064516,0.020523391386370146
1.5,True,64.51612903225806,0.10717907265073393
1.8,True,64.51612903225806,0.2011250321993456
2.0,True,64.51612903225806,0.263757798651665
2.5,True,64.51612903225806,0.4203397147824635
3.0,True,64.51612903225806,0.5769216309132621
4.0,True,64.51612903225806,0.8900854631748591
5.0,True,64.51612903225806,1.2032492954364564
